LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Value_pct_growth
ITA,INDPROD,TOT,IDX2015,M,2013-06,99.6917,-2.446191709
ITA,INDPROD,TOT,IDX2015,M,2013-07,99.49171,-3.678612159
ITA,INDPROD,TOT,IDX2015,M,2013-08,97.89185,-4.580935068
ITA,INDPROD,TOT,IDX2015,M,2013-09,99.6917,-2.636742308
ITA,INDPROD,TOT,IDX2015,M,2013-10,100.0917,-0.397943709
ITA,INDPROD,TOT,IDX2015,M,2013-11,99.6917,0.605459143
ITA,INDPROD,TOT,IDX2015,M,2013-12,98.69177,-1.201211152
ITA,INDPROD,TOT,IDX2015,M,2014-01,100.2916,0.400353663
ITA,INDPROD,TOT,IDX2015,M,2014-02,99.49171,0.201406502
ITA,INDPROD,TOT,IDX2015,M,2014-03,98.49179,-0.303648776
ITA,INDPROD,TOT,IDX2015,M,2014-04,99.49171,1.530607038
ITA,INDPROD,TOT,IDX2015,M,2014-05,97.99184,-1.901900138
ITA,INDPROD,TOT,IDX2015,M,2014-06,99.89168,0.200598445
ITA,INDPROD,TOT,IDX2015,M,2014-07,98.49179,-1.005028459
ITA,INDPROD,TOT,IDX2015,M,2014-08,97.1919,-0.715023774
ITA,INDPROD,TOT,IDX2015,M,2014-09,97.89185,-1.805416098
ITA,INDPROD,TOT,IDX2015,M,2014-10,97.69186,-2.397641363
ITA,INDPROD,TOT,IDX2015,M,2014-11,97.79185,-1.905725351
ITA,INDPROD,TOT,IDX2015,M,2014-12,98.79177,0.101325572
ITA,INDPROD,TOT,IDX2015,M,2015-01,98.29181,-1.993975567
ITA,INDPROD,TOT,IDX2015,M,2015-02,99.09174,-0.402013394
ITA,INDPROD,TOT,IDX2015,M,2015-03,99.39172,0.913710676
ITA,INDPROD,TOT,IDX2015,M,2015-04,99.6917,0.201011722
ITA,INDPROD,TOT,IDX2015,M,2015-05,100.4916,2.550987919
ITA,INDPROD,TOT,IDX2015,M,2015-06,99.99167,0.100098427
ITA,INDPROD,TOT,IDX2015,M,2015-07,100.9916,2.538089723
ITA,INDPROD,TOT,IDX2015,M,2015-08,98.79177,1.646093965
ITA,INDPROD,TOT,IDX2015,M,2015-09,99.79169,1.940754006
ITA,INDPROD,TOT,IDX2015,M,2015-10,99.89168,2.251794571
ITA,INDPROD,TOT,IDX2015,M,2015-11,100.5916,2.862968642
ITA,INDPROD,TOT,IDX2015,M,2015-12,98.69177,-0.101223007
ITA,INDPROD,TOT,IDX2015,M,2016-01,101.6915,3.458772404
ITA,INDPROD,TOT,IDX2015,M,2016-02,100.3916,1.311774321
ITA,INDPROD,TOT,IDX2015,M,2016-03,100.4916,1.106611295
ITA,INDPROD,TOT,IDX2015,M,2016-04,102.0915,2.407221464
ITA,INDPROD,TOT,IDX2015,M,2016-05,100.3916,-0.099510805
ITA,INDPROD,TOT,IDX2015,M,2016-06,99.29173,-0.69999831
ITA,INDPROD,TOT,IDX2015,M,2016-07,101.2916,0.297054408
ITA,INDPROD,TOT,IDX2015,M,2016-08,102.0915,3.34008592
ITA,INDPROD,TOT,IDX2015,M,2016-09,101.8915,2.104193245
ITA,INDPROD,TOT,IDX2015,M,2016-10,102.3915,2.502530741
ITA,INDPROD,TOT,IDX2015,M,2016-11,103.2914,2.683921918
ITA,INDPROD,TOT,IDX2015,M,2016-12,104.9912,6.38293345
ITA,INDPROD,TOT,IDX2015,M,2017-01,102.0915,0.393346543
ITA,INDPROD,TOT,IDX2015,M,2017-02,102.9914,2.589658896
ITA,INDPROD,TOT,IDX2015,M,2017-03,103.7914,3.28365754
ITA,INDPROD,TOT,IDX2015,M,2017-04,103.3914,1.273269567
ITA,INDPROD,TOT,IDX2015,M,2017-05,104.2913,3.884488344
ITA,INDPROD,TOT,IDX2015,M,2017-06,105.6912,6.445118843
ITA,INDPROD,TOT,IDX2015,M,2017-07,106.4911,5.133199594
ITA,INDPROD,TOT,IDX2015,M,2017-08,108.191,5.974542445
ITA,INDPROD,TOT,IDX2015,M,2017-09,105.0912,3.140301203
ITA,INDPROD,TOT,IDX2015,M,2017-10,105.6912,3.222630785
ITA,INDPROD,TOT,IDX2015,M,2017-11,107.3911,3.969062284
ITA,INDPROD,TOT,IDX2015,M,2017-12,110.7908,5.523891526
ITA,INDPROD,TOT,IDX2015,M,2018-01,106.5911,4.407418835
ITA,INDPROD,TOT,IDX2015,M,2018-02,105.7912,2.718479407
ITA,INDPROD,TOT,IDX2015,M,2018-03,107.3911,3.468206422
ITA,INDPROD,TOT,IDX2015,M,2018-04,105.6912,2.224362955
ITA,INDPROD,TOT,IDX2015,M,2018-05,106.6911,2.301054834
ITA,INDPROD,TOT,IDX2015,M,2018-06,107.1911,1.419134233
ITA,INDPROD,TOT,IDX2015,M,2018-07,105.9912,-0.469428901
ITA,INDPROD,TOT,IDX2015,M,2018-08,106.8911,-1.20148626
ITA,INDPROD,TOT,IDX2015,M,2018-09,107.0911,1.903013763
ITA,INDPROD,TOT,IDX2015,M,2018-10,106.6911,0.94605795
ITA,INDPROD,TOT,IDX2015,M,2018-11,104.8913,-2.327753417
ITA,INDPROD,TOT,IDX2015,M,2018-12,105.3912,-4.873689873
ITA,INDPROD,TOT,IDX2015,M,2019-01,106.1912,-0.375172036
ITA,INDPROD,TOT,IDX2015,M,2019-02,106.4911,0.661586219
ITA,INDPROD,TOT,IDX2015,M,2019-03,105.5912,-1.676023432
ITA,INDPROD,TOT,IDX2015,M,2019-04,104.1913,-1.419134233
ITA,INDPROD,TOT,IDX2015,M,2019-05,106.2911,-0.374914121
ITA,INDPROD,TOT,IDX2015,M,2019-06,105.9912,-1.119402637
ITA,INDPROD,TOT,IDX2015,M,2019-07,106.0912,0.094347455
ITA,INDPROD,TOT,IDX2015,M,2019-08,105.2912,-1.49675698
ITA,INDPROD,TOT,IDX2015,M,2019-09,104.8913,-2.054138953
ITA,INDPROD,TOT,IDX2015,M,2019-10,104.1913,-2.343025801
ITA,INDPROD,TOT,IDX2015,M,2019-11,104.4913,-0.381347166
ITA,INDPROD,TOT,IDX2015,M,2019-12,101.6915,-3.510444895
ITA,INDPROD,TOT,IDX2015,M,2020-01,105.6912,-0.470848809
ITA,INDPROD,TOT,IDX2015,M,2020-02,103.1914,-3.098568801
ITA,INDPROD,TOT,IDX2015,M,2020-03,74.09383,-29.82954072
ITA,INDPROD,TOT,IDX2015,M,2020-04,58.29514,-44.04989668
ITA,INDPROD,TOT,IDX2015,M,2020-05,84.59295,-20.41389166
ITA,INDPROD,TOT,IDX2015,M,2020-06,91.39239,-13.77360573
ITA,INDPROD,TOT,IDX2015,M,2020-07,97.79185,-7.822844873
ITA,INDPROD,TOT,IDX2015,M,2020-08,104.3913,-0.854677314
ITA,INDPROD,TOT,IDX2015,M,2020-09,100.0917,-4.575784646
ITA,INDPROD,TOT,IDX2015,M,2020-10,102.3915,-1.727399505
ITA,INDPROD,TOT,IDX2015,M,2020-11,100.1917,-4.114792332
ITA,INDPROD,TOT,IDX2015,M,2020-12,100.3916,-1.278277929
ITA,INDPROD,TOT,IDX2015,M,2021-01,104.0913,-1.513749489
ITA,INDPROD,TOT,IDX2015,M,2021-02,102.5915,-0.581346895
ITA,INDPROD,TOT,IDX2015,M,2021-03,102.8914,38.86635365
ITA,INDPROD,TOT,IDX2015,M,2021-04,104.4913,79.24530244
ITA,INDPROD,TOT,IDX2015,M,2021-05,102.7914,21.51296296
ITA,INDPROD,TOT,IDX2015,M,2021-06,104.6913,14.55144132
ITA,INDPROD,TOT,IDX2015,M,2021-07,105.5912,7.975460123
ITA,INDPROD,TOT,IDX2015,M,2021-08,103.9913,-0.383173694
ITA,INDPROD,TOT,IDX2015,M,2021-09,105.1912,5.094828043
ITA,INDPROD,TOT,IDX2015,M,2021-10,104.9912,2.538980286
ITA,INDPROD,TOT,IDX2015,M,2021-11,106.9911,6.786390489
ITA,INDPROD,TOT,IDX2015,M,2021-12,105.1912,4.780878081
ITA,INDPROD,TOT,IDX2015,M,2022-01,101.8915,-2.113337042
ITA,INDPROD,TOT,IDX2015,M,2022-02,105.9912,3.313822295
ITA,INDPROD,TOT,IDX2015,M,2022-03,106.2911,3.304163419
ITA,INDPROD,TOT,IDX2015,M,2022-04,108.591,3.923484539
ITA,INDPROD,TOT,IDX2015,M,2022-05,106.0912,3.210190736
ITA,INDPROD,TOT,IDX2015,M,2022-06,103.7914,-0.859574769
ITA,INDPROD,TOT,IDX2015,M,2022-07,104.3913,-1.136363636
ITA,INDPROD,TOT,IDX2015,M,2022-08,106.8911,2.7885025
ITA,INDPROD,TOT,IDX2015,M,2022-09,104.4913,-0.66535984
ITA,INDPROD,TOT,IDX2015,M,2022-10,103.2914,-1.61899283
ITA,INDPROD,TOT,IDX2015,M,2022-11,103.0914,-3.644882612
ITA,INDPROD,TOT,IDX2015,M,2022-12,104.2913,-0.855489813
ITA,INDPROD,TOT,IDX2015,M,2023-01,103.5914,1.668343287
ITA,INDPROD,TOT,IDX2015,M,2023-02,103.4914,-2.358497687
ITA,INDPROD,TOT,IDX2015,M,2023-03,102.8914,-3.1984804
ITA,INDPROD,TOT,IDX2015,M,2023-04,100.7916,-7.182363179
ITA,INDPROD,TOT,IDX2015,M,2023-05,102.4915,-3.393024115
ITA,INDPROD,TOT,IDX2015,M,2023-06,102.9914,-0.77077677
ITA,INDPROD,TOT,IDX2015,M,2023-07,102.0915,-2.203057151
ITA,INDPROD,TOT,IDX2015,M,2023-08,102.3915,-4.209517911
ITA,INDPROD,TOT,IDX2015,M,2023-09,102.3915,-2.009545292
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
